"ID",NAME,TRADEDATE,OPEN,HIGH,LOW,CLOSE,VALUE,DURATION,YIELD
RTSI,Индекс РТС,2014-06-04,1321.1,1327.84,1311.31,1324.87,913650277.19,,
RTSI,Индекс РТС,2014-06-05,1326.28,1340.72,1325.86,1333.86,1034732707.67,,
RTSI,Индекс РТС,2014-06-06,1337.26,1359.5,1324.06,1359.1,1106521778.4,,
RTSI,Индекс РТС,2014-06-09,1359.1,1375.08,1359.1,1361.65,764605857.7,,
RTSI,Индекс РТС,2014-06-10,1363.31,1368.84,1351.68,1368.84,842765122.22,,
RTSI,Индекс РТС,2014-06-11,1367.25,1374.94,1363.6,1374.94,819330009.39,,
RTSI,Индекс РТС,2014-06-16,1356.75,1365.76,1335.5,1357.8,1851078613.34,,
RTSI,Индекс РТС,2014-06-17,1357.67,1359.56,1338.76,1343.5,896916477.56,,
RTSI,Индекс РТС,2014-06-18,1344.82,1367.26,1342.88,1362.99,968632795.75,,
RTSI,Индекс РТС,2014-06-19,1372.98,1388.47,1370.53,1371.55,966503211.84,,
RTSI,Индекс РТС,2014-06-20,1368.13,1370.84,1355.43,1358.73,954358627.55,,
RTSI,Индекс РТС,2014-06-23,1361.28,1377.73,1357.46,1369.1,809415994.45,,
RTSI,Индекс РТС,2014-06-24,1373.57,1421.07,1373.57,1421.07,1380396066.76,,
RTSI,Индекс РТС,2014-06-25,1412.76,1412.76,1380.91,1383.02,1141961313.01,,
RTSI,Индекс РТС,2014-06-26,1385.31,1390.65,1369.11,1377.41,984802504.87,,
RTSI,Индекс РТС,2014-06-27,1378.96,1387.64,1372.28,1379.75,712650297.55,,
RTSI,Индекс РТС,2014-06-30,1379.94,1380.57,1354.28,1366.08,733192653.83,,
RTSI,Индекс РТС,2014-07-01,1361.47,1363.42,1344.91,1362.1,704038030.89,,
RTSI,Индекс РТС,2014-07-02,1361.53,1390.47,1360.48,1390.47,1001047047.1,,
RTSI,Индекс РТС,2014-07-03,1391.47,1401.4,1384.72,1390.72,856811747.24,,
RTSI,Индекс РТС,2014-07-04,1389.7,1391.84,1356.95,1360.48,731558055.84,,
RTSI,Индекс РТС,2014-07-07,1359,1389.43,1353.4,1385.24,756285380.96,,
RTSI,Индекс РТС,2014-07-08,1383.4,1408.78,1383.19,1393.59,1048628256.02,,
RTSI,Индекс РТС,2014-07-09,1391.66,1404.33,1382.2,1403.72,824170106.29,,
RTSI,Индекс РТС,2014-07-10,1408.89,1417.41,1366.58,1383.7,1183472090.77,,
RTSI,Индекс РТС,2014-07-11,1384.09,1389.67,1373.49,1383.18,794890686.54,,
RTSI,Индекс РТС,2014-07-14,1379.34,1380.21,1360.53,1361.89,749934236.4,,
RTSI,Индекс РТС,2014-07-15,1358.05,1366.11,1349.54,1352.15,901129862.56,,
RTSI,Индекс РТС,2014-07-16,1342.78,1358.89,1335.41,1350.52,899464884.89,,
RTSI,Индекс РТС,2014-07-17,1336.93,1336.93,1286.24,1299.03,1335636418.65,,
RTSI,Индекс РТС,2014-07-18,1278.39,1280.14,1262.27,1276.28,1134429972.55,,
RTSI,Индекс РТС,2014-07-21,1277.51,1277.51,1239.08,1239.13,1115657899.47,,
RTSI,Индекс РТС,2014-07-22,1244.64,1276.64,1244.64,1266.88,1013830880.25,,
RTSI,Индекс РТС,2014-07-23,1268.31,1285.5,1261.73,1272.02,843238227.98,,
RTSI,Индекс РТС,2014-07-24,1269.11,1270.33,1250.58,1266.72,715237148.29,,
RTSI,Индекс РТС,2014-07-25,1264.35,1264.35,1243.04,1246.25,834213783.61,,
RTSI,Индекс РТС,2014-07-28,1242.71,1242.71,1206.34,1208.83,851192292.73,,
RTSI,Индекс РТС,2014-07-29,1208.66,1219.14,1198.76,1207.29,984377883.64,,
RTSI,Индекс РТС,2014-07-30,1202.22,1240.52,1198.37,1222.4,1117793528.09,,
RTSI,Индекс РТС,2014-07-31,1223.6,1244.27,1217.58,1219.36,796417476.07,,
RTSI,Индекс РТС,2014-08-01,1215.63,1216.68,1196.15,1212.74,919967611.08,,
RTSI,Индекс РТС,2014-08-04,1213.8,1224.77,1202.01,1212.21,717662164.91,,
RTSI,Индекс РТС,2014-08-05,1213.28,1217.57,1189.43,1191.37,718012496.16,,
RTSI,Индекс РТС,2014-08-06,1189.72,1189.72,1159.12,1160.86,1224391626.03,,
RTSI,Индекс РТС,2014-08-07,1158.06,1162.48,1134.04,1157.97,1274159359.19,,
RTSI,Индекс РТС,2014-08-08,1156.95,1182.67,1147.04,1170.6,937756098.16,,
RTSI,Индекс РТС,2014-08-11,1181.7,1208.67,1181.7,1203.67,855022088.18,,
RTSI,Индекс РТС,2014-08-12,1203.82,1209.77,1192.19,1198.72,823968963.69,,
RTSI,Индекс РТС,2014-08-13,1198.58,1225.06,1194.72,1220.8,918540970.61,,
RTSI,Индекс РТС,2014-08-14,1221.23,1238.85,1216.29,1231.94,905330507.04,,
RTSI,Индекс РТС,2014-08-15,1231.42,1249.77,1223.64,1232.34,732669731.26,,
RTSI,Индекс РТС,2014-08-18,1233.54,1249.11,1232.89,1243.56,498476243.77,,
RTSI,Индекс РТС,2014-08-19,1244.83,1256.8,1244.83,1251.69,706193826.38,,
RTSI,Индекс РТС,2014-08-20,1251.23,1257.41,1244.99,1257.41,697673194.22,,
RTSI,Индекс РТС,2014-08-21,1256.76,1275.6,1253.93,1275.6,769254360.37,,
RTSI,Индекс РТС,2014-08-22,1275.73,1280.08,1246.45,1260.07,790375480.16,,
RTSI,Индекс РТС,2014-08-25,1260.49,1270.16,1259.77,1267.42,480936619.21,,
RTSI,Индекс РТС,2014-08-26,1267.87,1273.64,1257.14,1259.47,539298730.91,,
RTSI,Индекс РТС,2014-08-27,1262.88,1271.96,1259.19,1260.72,537118291.63,,
RTSI,Индекс РТС,2014-08-28,1259.75,1260.41,1211,1219.49,1189783747.92,,
RTSI,Индекс РТС,2014-08-29,1218.15,1219.32,1190.23,1190.23,900624756.06,,
RTSI,Индекс РТС,2014-09-01,1192.82,1197.81,1173.29,1177.66,918685866.57,,
RTSI,Индекс РТС,2014-09-02,1177.93,1182.44,1167.15,1177.93,551302672.67,,
RTSI,Индекс РТС,2014-09-03,1179.45,1244.17,1179.33,1239.23,1531877897.23,,
RTSI,Индекс РТС,2014-09-04,1241.01,1247.91,1226.9,1241.51,921778840.51,,
RTSI,Индекс РТС,2014-09-05,1237.33,1270.53,1232.91,1257.26,1006466367.28,,
RTSI,Индекс РТС,2014-09-08,1254.74,1255.91,1239.57,1245.53,706464552.24,,
RTSI,Индекс РТС,2014-09-09,1246.51,1257.13,1243.77,1246.64,616019820.17,,
RTSI,Индекс РТС,2014-09-10,1243.64,1246.48,1235.16,1239.09,517676846.54,,
RTSI,Индекс РТС,2014-09-11,1242.7,1247.94,1215.12,1217.88,815373848.09,,
RTSI,Индекс РТС,2014-09-12,1217.71,1225.63,1203.79,1213.27,804837574.2,,
RTSI,Индекс РТС,2014-09-15,1212.35,1215.85,1188.09,1194.73,945408731.76,,
RTSI,Индекс РТС,2014-09-16,1195.32,1207.15,1180.13,1202,882163669.13,,
RTSI,Индекс РТС,2014-09-17,1199.65,1205.96,1181.28,1190.1,1126885009.65,,
RTSI,Индекс РТС,2014-09-18,1189.83,1197.17,1184.03,1187.24,679120802.29,,
RTSI,Индекс РТС,2014-09-19,1188.64,1191.95,1165.59,1170.25,1055924334.1,,
RTSI,Индекс РТС,2014-09-22,1168.37,1172.16,1151.16,1151.16,616321749.86,,
RTSI,Индекс РТС,2014-09-23,1152.78,1169.81,1152.78,1167.25,657074457.31,,
RTSI,Индекс РТС,2014-09-24,1168.03,1191.6,1168.03,1189.23,702177808.81,,
RTSI,Индекс РТС,2014-09-25,1191.45,1196.05,1175.17,1175.59,735150709.95,,
RTSI,Индекс РТС,2014-09-26,1171.83,1171.83,1149.95,1156.15,692855069.63,,
RTSI,Индекс РТС,2014-09-29,1159.06,1162.77,1124.69,1126.21,706262323.68,,
RTSI,Индекс РТС,2014-09-30,1127.95,1140.74,1121.28,1123.72,847918141.46,,
RTSI,Индекс РТС,2014-10-01,1122.39,1135.82,1113.42,1113.42,711561884.69,,
RTSI,Индекс РТС,2014-10-02,1111.62,1117.74,1092.84,1095.11,842208027.23,,
RTSI,Индекс РТС,2014-10-03,1093.23,1104.22,1088.48,1092.12,676651402.36,,
RTSI,Индекс РТС,2014-10-06,1096.3,1124.51,1096.3,1120.2,756571516.74,,
RTSI,Индекс РТС,2014-10-07,1120.43,1127.78,1106.07,1106.8,622926678.8,,
RTSI,Индекс РТС,2014-10-08,1102.63,1102.63,1082.59,1082.59,740774705.47,,
RTSI,Индекс РТС,2014-10-09,1092.15,1111.6,1084.35,1088.8,786806722.6,,
RTSI,Индекс РТС,2014-10-10,1081.44,1081.44,1060.29,1064.29,808845153.87,,
RTSI,Индекс РТС,2014-10-13,1061.45,1086.33,1060.19,1076.58,700633975.81,,
RTSI,Индекс РТС,2014-10-14,1077.48,1088.92,1071.99,1075.45,696535982.98,,
RTSI,Индекс РТС,2014-10-15,1072.87,1076.03,1057.33,1067.05,658475471.35,,
RTSI,Индекс РТС,2014-10-16,1068.09,1077.29,1037.44,1045.23,958716627.45,,
RTSI,Индекс РТС,2014-10-17,1051.98,1076.05,1048.95,1072.94,741047032.31,,
RTSI,Индекс РТС,2014-10-20,1075.36,1079.78,1050.85,1056.71,685261385.65,,
RTSI,Индекс РТС,2014-10-21,1054.47,1068.8,1044.41,1063.86,724971948.56,,
RTSI,Индекс РТС,2014-10-22,1066.23,1072.21,1047.19,1047.47,727861991.68,,
RTSI,Индекс РТС,2014-10-23,1045.3,1045.3,1025.22,1035.91,820147396.47,,
RTSI,Индекс РТС,2014-10-24,1035.32,1038.34,1023.78,1036.68,488090888.48,,
RTSI,Индекс РТС,2014-10-27,1041.15,1054.81,1030.81,1039.5,703914559.08,,
RTSI,Индекс РТС,2014-10-28,1039.76,1055.69,1035.69,1049.58,717773542.51,,
RTSI,Индекс РТС,2014-10-29,1052.19,1059.62,1040.99,1059.62,844956716.46,,
RTSI,Индекс РТС,2014-10-30,1056.83,1098.68,1040.95,1098.68,1147662548.48,,
RTSI,Индекс РТС,2014-10-31,1103.93,1112.71,1078.47,1091.44,1201805888.15,,
RTSI,Индекс РТС,2014-11-03,1085.29,1086.9,1073.3,1078.33,394703319.89,,
RTSI,Индекс РТС,2014-11-05,1071.95,1071.95,1035.86,1054.45,797604267.13,,
RTSI,Индекс РТС,2014-11-06,1050.74,1054.28,1007.64,1017.28,878107470.34,,
RTSI,Индекс РТС,2014-11-07,1011.94,1028.2,978.62,1007.68,1312018612.09,,
RTSI,Индекс РТС,2014-11-10,1011.45,1054.4,1011.45,1045.51,788692102.83,,
RTSI,Индекс РТС,2014-11-11,1042.05,1047.65,1022.61,1028.95,821972550.25,,
RTSI,Индекс РТС,2014-11-12,1030.97,1045.21,1024.27,1045.09,731469166,,
RTSI,Индекс РТС,2014-11-13,1042.13,1045,1011.58,1012.16,841229111.03,,
RTSI,Индекс РТС,2014-11-14,1008.3,1008.3,983.19,1002.96,704573823.3,,
RTSI,Индекс РТС,2014-11-17,1001.01,1007.73,996.9,1004.13,539339759.87,,
RTSI,Индекс РТС,2014-11-18,1007,1027.98,1003.97,1020.77,792195958.98,,
RTSI,Индекс РТС,2014-11-19,1020.36,1025.05,1014.61,1021.17,661352189.79,,
RTSI,Индекс РТС,2014-11-20,1021.2,1041.2,1021.05,1040.36,743260242,,
RTSI,Индекс РТС,2014-11-21,1043.3,1063.03,1041.19,1058.8,785457989.93,,
RTSI,Индекс РТС,2014-11-24,1060,1085.16,1058.59,1076.16,701313790.94,,
RTSI,Индекс РТС,2014-11-25,1073.95,1074.24,1051.29,1054.38,585462362.11,,
RTSI,Индекс РТС,2014-11-26,1045.49,1045.49,1022.31,1027.61,651856459.72,,
RTSI,Индекс РТС,2014-11-27,1024.82,1038.79,1000.32,1006.43,832881424.71,,
RTSI,Индекс РТС,2014-11-28,997.17,997.17,965.72,974.27,903681408.65,,
RTSI,Индекс РТС,2014-12-01,963.61,967.08,925.9,958.33,1181927968.09,,
RTSI,Индекс РТС,2014-12-02,964.26,981.99,923.49,925.43,890044478.38,,
RTSI,Индекс РТС,2014-12-03,925.82,953.82,914.08,948.58,865049938.74,,
RTSI,Индекс РТС,2014-12-04,948.88,969.03,918.65,918.65,1102982407.24,,
RTSI,Индекс РТС,2014-12-05,917.87,939.97,893.33,908.75,816627502.31,,
RTSI,Индекс РТС,2014-12-08,912.52,922.58,870.2,870.37,864082029.72,,
RTSI,Индекс РТС,2014-12-09,867.82,867.82,846.83,857.51,800696166.22,,
RTSI,Индекс РТС,2014-12-10,861.72,879.5,852.78,855.05,770329942.87,,
RTSI,Индекс РТС,2014-12-11,855.53,860.5,817.42,824.01,907541447.68,,
RTSI,Индекс РТС,2014-12-12,814.16,817.46,784.53,799.18,882120400.55,,
RTSI,Индекс РТС,2014-12-15,792.2,802.03,718.32,718.32,1124861785.68,,
RTSI,Индекс РТС,2014-12-16,710.29,752.32,578.21,629.15,1472684374.43,,
RTSI,Индекс РТС,2014-12-17,667.09,744.49,623.88,718.26,1159062598.89,,
RTSI,Индекс РТС,2014-12-18,739.45,786.01,732.78,764.93,1285051866.45,,
RTSI,Индекс РТС,2014-12-19,753.51,768.06,739.11,768.06,729873621.05,,
RTSI,Индекс РТС,2014-12-22,779.21,847.74,779.21,811.03,897521782.6,,
RTSI,Индекс РТС,2014-12-23,811.85,849.89,782.26,794.99,743650276.48,,
RTSI,Индекс РТС,2014-12-24,800.4,817.83,792.75,814.97,511658712.7,,
RTSI,Индекс РТС,2014-12-25,820.38,849.82,817.6,844.09,446070811.97,,
RTSI,Индекс РТС,2014-12-26,845.96,864.71,821.61,828.57,411157617.85,,
RTSI,Индекс РТС,2014-12-29,827.48,827.48,782.27,795.09,562256302.39,,
RTSI,Индекс РТС,2014-12-30,774.43,795.84,756.96,790.71,451335367.36,,
RTSI,Индекс РТС,2015-01-05,785.8,789.09,744.23,761.3,253213163.24,,
RTSI,Индекс РТС,2015-01-06,755.03,755.03,723.21,746.48,336593956.7,,
RTSI,Индекс РТС,2015-01-08,746.09,822.32,744.77,812.02,575687565.75,,
RTSI,Индекс РТС,2015-01-09,810.07,820.15,765.94,782.62,439203470.92,,
RTSI,Индекс РТС,2015-01-12,776.45,778.97,748.92,756.63,370739808.58,,
RTSI,Индекс РТС,2015-01-13,755.23,758.15,724.64,737.88,503663821.91,,
RTSI,Индекс РТС,2015-01-14,738.15,744.39,723.98,743.06,477966223.1,,
RTSI,Индекс РТС,2015-01-15,756.45,776.27,751.93,762.39,592834967.58,,
RTSI,Индекс РТС,2015-01-16,754.78,770.68,747.84,769.8,456014744.46,,
RTSI,Индекс РТС,2015-01-19,769.31,797.97,763.65,766.57,570772941.76,,
RTSI,Индекс РТС,2015-01-20,765.46,773.15,750.85,756.27,486296983.31,,
RTSI,Индекс РТС,2015-01-21,760.96,784.15,752.89,782.13,471548728.44,,
RTSI,Индекс РТС,2015-01-22,782.68,821.34,778.57,817.14,766495786.24,,
RTSI,Индекс РТС,2015-01-23,821.41,845.65,817.06,820.99,689548312.59,,
RTSI,Индекс РТС,2015-01-26,815.99,815.99,777.21,781.31,560695927.78,,
RTSI,Индекс РТС,2015-01-27,756.36,785.25,743.39,783.53,650195670.53,,
RTSI,Индекс РТС,2015-01-28,790.52,803.54,762.88,765.37,632473898.36,,
RTSI,Индекс РТС,2015-01-29,762.85,769.31,747.45,747.45,556437828.39,,
RTSI,Индекс РТС,2015-01-30,751.79,764.59,720.31,737.35,597068950.16,,
RTSI,Индекс РТС,2015-02-02,754.84,760.07,725.17,745.82,619268207.82,,
RTSI,Индекс РТС,2015-02-03,752.72,787.82,752.72,786.69,544789716.49,,
RTSI,Индекс РТС,2015-02-04,797.84,809.96,766.18,770.63,424775044.84,,
RTSI,Индекс РТС,2015-02-05,765.11,807.65,753.37,804.5,700816944.16,,
RTSI,Индекс РТС,2015-02-06,805.36,832.66,804.36,826.4,810342828.65,,
RTSI,Индекс РТС,2015-02-09,827.14,882.93,825.07,840.48,957076793.61,,
RTSI,Индекс РТС,2015-02-10,836.56,854.64,821.08,825.89,489045378.81,,
RTSI,Индекс РТС,2015-02-11,845.02,854.57,832.03,832.33,575618159.69,,
RTSI,Индекс РТС,2015-02-12,853.08,884.41,821.76,861.93,1293218605.24,,
RTSI,Индекс РТС,2015-02-13,876.95,914.21,876.95,914.05,1161482573.04,,
RTSI,Индекс РТС,2015-02-16,912.76,924.06,895.59,897.35,584473906.07,,
RTSI,Индекс РТС,2015-02-17,897.45,933.44,891.36,894.61,839306628.17,,
RTSI,Индекс РТС,2015-02-18,906.39,937.07,906.39,929.35,791062128.11,,
RTSI,Индекс РТС,2015-02-19,927.15,927.2,888.15,906.51,758385915.82,,
RTSI,Индекс РТС,2015-02-20,912.93,923.61,902.02,910.42,511027874.9,,
RTSI,Индекс РТС,2015-02-24,897.12,898.04,869.91,888.69,467567926.9,,
RTSI,Индекс РТС,2015-02-25,888.26,892.06,875.69,883.88,555012534.52,,
RTSI,Индекс РТС,2015-02-26,897.59,921.78,897.59,911.98,669062713.82,,
RTSI,Индекс РТС,2015-02-27,905.06,912.25,885.11,896.63,552969002.22,,
RTSI,Индекс РТС,2015-03-02,901.62,907.21,892.23,903.56,452909487.92,,
RTSI,Индекс РТС,2015-03-03,899,925.73,894.09,917.05,656101788.34,,
RTSI,Индекс РТС,2015-03-04,918.29,924.86,888.27,889.68,526990143.39,,
RTSI,Индекс РТС,2015-03-05,896.38,920.44,889.83,912.38,694554511.39,,
RTSI,Индекс РТС,2015-03-06,913.12,933.65,903.45,903.45,469407069.43,,
RTSI,Индекс РТС,2015-03-10,896.13,896.73,845.36,845.36,662196425.84,,
RTSI,Индекс РТС,2015-03-11,842.6,859.26,835.7,847.98,572010447.88,,
RTSI,Индекс РТС,2015-03-12,855.74,871.1,855.74,859.26,458907531.86,,
RTSI,Индекс РТС,2015-03-13,856.8,858.65,830.99,833.57,551695936.36,,
RTSI,Индекс РТС,2015-03-16,825.13,830.86,811.41,812.88,572763457.35,,
RTSI,Индекс РТС,2015-03-17,816.12,831.48,816.12,822.76,540781941.63,,
RTSI,Индекс РТС,2015-03-18,826.54,845.96,826.54,841.05,461542123.97,,
RTSI,Индекс РТС,2015-03-19,866.28,874.26,843.4,847.99,574104610.97,,
RTSI,Индекс РТС,2015-03-20,845.57,868.32,839.26,862.14,912556328.3,,
RTSI,Индекс РТС,2015-03-23,868.56,871.87,853.92,859.14,521902900.35,,
RTSI,Индекс РТС,2015-03-24,859.34,882.98,851.88,880.28,484563165.21,,
RTSI,Индекс РТС,2015-03-25,882.91,897.01,877.37,882.07,477878830.99,,
RTSI,Индекс РТС,2015-03-26,889.66,911.35,867.39,868.62,641737399.61,,
RTSI,Индекс РТС,2015-03-27,870.2,871.81,856.44,856.44,488993069.14,,
RTSI,Индекс РТС,2015-03-30,855.84,880.5,851.17,878.94,493046354.4,,
RTSI,Индекс РТС,2015-03-31,881.12,888.44,871.33,880.42,584864273.02,,
RTSI,Индекс РТС,2015-04-01,878.56,910.41,872.03,910.41,657934815.33,,
RTSI,Индекс РТС,2015-04-02,908.83,935.28,908.16,933.58,646183373.7,,
RTSI,Индекс РТС,2015-04-03,934.88,943.39,925.79,930.12,339721236.83,,
RTSI,Индекс РТС,2015-04-06,934.3,971.08,934.3,971.08,443900553.18,,
RTSI,Индекс РТС,2015-04-07,967.5,975.32,955.06,971.24,755766141.27,,
RTSI,Индекс РТС,2015-04-08,969.44,991.06,968.1,988.3,602815562.83,,
RTSI,Индекс РТС,2015-04-09,987.16,1008.4,985.53,1003.42,1029511743.1,,
RTSI,Индекс РТС,2015-04-10,1008.16,1034.36,988.01,999.38,876404348.69,,
RTSI,Индекс РТС,2015-04-13,984.71,1018.52,980.24,1004.62,758517431.51,,
RTSI,Индекс РТС,2015-04-14,1011.08,1017.64,996.55,1015.51,680213994.17,,
RTSI,Индекс РТС,2015-04-15,1017.61,1053.31,1017.61,1052.33,785075143.72,,
RTSI,Индекс РТС,2015-04-16,1060.6,1066.68,1043.05,1061.6,874525596.77,,
RTSI,Индекс РТС,2015-04-17,1065.37,1067.85,998.96,998.96,892951150,,
RTSI,Индекс РТС,2015-04-20,1004.97,1025.1,982.55,995.7,805142150.04,,
RTSI,Индекс РТС,2015-04-21,995.24,1007.69,986.98,1007.69,657252724.06,,
RTSI,Индекс РТС,2015-04-22,1004.8,1007.32,992.5,1004,686493831.03,,
RTSI,Индекс РТС,2015-04-23,1009.19,1033.33,995.55,1028.47,879912683.18,,
RTSI,Индекс РТС,2015-04-24,1030.09,1054.21,1025.07,1037.52,793156079.49,,
RTSI,Индекс РТС,2015-04-27,1041.08,1046.99,1020.03,1022.78,588089439.38,,
RTSI,Индекс РТС,2015-04-28,1016.94,1030.83,1004.13,1029.71,563332392.17,,
RTSI,Индекс РТС,2015-04-29,1027.74,1038.73,1019.29,1031.78,495685960.29,,
RTSI,Индекс РТС,2015-04-30,1031.98,1036.42,1016.88,1029.31,563768033.04,,
RTSI,Индекс РТС,2015-05-05,1033.07,1073.6,1023.57,1072.93,831460853.29,,
RTSI,Индекс РТС,2015-05-06,1074.19,1087.47,1063.53,1066.19,674460827.6,,
RTSI,Индекс РТС,2015-05-07,1059.42,1067.21,1045.58,1060.73,610757417.9,,
RTSI,Индекс РТС,2015-05-08,1058.37,1059.73,1041.58,1059.52,526870367.48,,
RTSI,Индекс РТС,2015-05-12,1058.21,1070.19,1049.77,1070.19,705660067.75,,
RTSI,Индекс РТС,2015-05-13,1072.6,1092.52,1072.6,1082.21,697788302.53,,
RTSI,Индекс РТС,2015-05-14,1077.56,1077.56,1052.09,1054.9,554554465.5,,
RTSI,Индекс РТС,2015-05-15,1057.24,1075.42,1056.18,1074.73,548777831.67,,
RTSI,Индекс РТС,2015-05-18,1075.16,1089.51,1074.41,1075.47,490173754.14,,
RTSI,Индекс РТС,2015-05-19,1076.33,1080.27,1045.99,1057.6,589329850.52,,
RTSI,Индекс РТС,2015-05-20,1056.41,1056.8,1027.17,1031.97,543375572.67,,
RTSI,Индекс РТС,2015-05-21,1035.14,1051.76,1030.32,1047.47,657792145.37,,
RTSI,Индекс РТС,2015-05-22,1044.73,1052.89,1041.43,1051.21,610146135.73,,
RTSI,Индекс РТС,2015-05-25,1050.32,1053.94,1034.72,1041.58,408190042.03,,
RTSI,Индекс РТС,2015-05-26,1044.84,1046.49,1023.61,1025.16,553628323.94,,
RTSI,Индекс РТС,2015-05-27,1022.71,1026.38,1000.41,1012.21,683285610.8,,
RTSI,Индекс РТС,2015-05-28,1008.39,1011.69,989.53,990.87,567935933.67,,
RTSI,Индекс РТС,2015-05-29,992.51,1009.21,968.81,968.81,919940286.5,,
RTSI,Индекс РТС,2015-06-01,975.6,979.34,953.88,953.88,576797943.51,,
RTSI,Индекс РТС,2015-06-02,953.25,978.67,950.86,973.45,524742103.38,,
RTSI,Индекс РТС,2015-06-03,977.89,983.01,943.2,947.28,662759624,,
RTSI,Индекс РТС,2015-06-04,946.83,948.53,918.83,922.63,605210782.8,,
RTSI,Индекс РТС,2015-06-05,916.76,930.92,904.76,922.67,491947859.77,,
RTSI,Индекс РТС,2015-06-08,924.33,940.31,918.68,923.23,505169479.77,,
RTSI,Индекс РТС,2015-06-09,926.35,943.84,919.89,943.54,519940811.24,,
RTSI,Индекс РТС,2015-06-10,944.41,968.44,944.41,958.97,477951221.74,,
RTSI,Индекс РТС,2015-06-11,958.31,959.96,942.36,950.38,499367361.51,,
RTSI,Индекс РТС,2015-06-15,947.1,958.93,932.02,957.38,640704533.02,,
RTSI,Индекс РТС,2015-06-16,957.7,978.29,957.7,978.29,489446497.53,,
RTSI,Индекс РТС,2015-06-17,978.16,979.86,966.55,966.55,459784796.08,,
RTSI,Индекс РТС,2015-06-18,973.13,989.87,973.13,981.82,430682283.79,,
RTSI,Индекс РТС,2015-06-19,980.37,980.54,960.77,966.9,453897941.34,,
RTSI,Индекс РТС,2015-06-22,969.98,988.4,969.98,978.85,472596014.87,,
RTSI,Индекс РТС,2015-06-23,978.46,979.74,957.31,964.32,398748512.31,,
RTSI,Индекс РТС,2015-06-24,966.98,974.63,949.42,951.45,406391546.8,,
RTSI,Индекс РТС,2015-06-25,951.77,956.86,941.32,941.32,349944666.22,,
RTSI,Индекс РТС,2015-06-26,940.14,944.23,933.75,943.01,456566033.35,,
RTSI,Индекс РТС,2015-06-29,938.73,938.73,921.74,928.03,341186022.83,,
RTSI,Индекс РТС,2015-06-30,926.48,939.93,916.06,939.93,488750113.75,,
RTSI,Индекс РТС,2015-07-01,940.68,945.04,927.59,930.66,449528893.27,,
RTSI,Индекс РТС,2015-07-02,927.77,936.16,923.54,932.04,362231534.79,,
RTSI,Индекс РТС,2015-07-03,931.7,932.78,918.45,919.61,260298667.67,,
RTSI,Индекс РТС,2015-07-06,914.15,914.15,899.04,902.88,438597340.18,,
RTSI,Индекс РТС,2015-07-07,899.84,899.84,878.38,885.78,490206227.92,,
RTSI,Индекс РТС,2015-07-08,890.7,894.88,868.02,875.67,606869219.4,,
RTSI,Индекс РТС,2015-07-09,876.3,896.28,876.24,889.76,430028578.93,,
RTSI,Индекс РТС,2015-07-10,890.95,906.53,890.95,905.2,458115816.24,,
RTSI,Индекс РТС,2015-07-13,903.11,915.47,897.98,915.47,646320510.3,,
RTSI,Индекс РТС,2015-07-14,914.48,919.79,899.09,919.79,567264217.83,,
RTSI,Индекс РТС,2015-07-15,909.71,914.91,904.12,909.45,487327367.68,,
RTSI,Индекс РТС,2015-07-16,907.8,920.01,905.7,919.81,352812007.87,,
RTSI,Индекс РТС,2015-07-17,916.54,919.93,908.46,912.44,386576666.24,,
RTSI,Индекс РТС,2015-07-20,912.88,915.85,894.74,900.65,390534660.18,,
RTSI,Индекс РТС,2015-07-21,899.51,909.41,893.93,905.33,439657788.73,,
RTSI,Индекс РТС,2015-07-22,904.55,904.55,893.28,901.76,465321559.22,,
RTSI,Индекс РТС,2015-07-23,896.04,896.64,883.63,884.47,395848572.03,,
RTSI,Индекс РТС,2015-07-24,882,882,856.19,859.12,492411134.64,,
RTSI,Индекс РТС,2015-07-27,859.23,860.42,833.1,840.37,598958285.79,,
RTSI,Индекс РТС,2015-07-28,838.32,845.46,826.44,839.25,602350988.19,,
RTSI,Индекс РТС,2015-07-29,843,867.74,841.84,865.84,497626383.23,,
RTSI,Индекс РТС,2015-07-30,868.19,875.1,856.86,867.74,446534127.69,,
RTSI,Индекс РТС,2015-07-31,863.84,863.84,841.42,858.82,622778531.83,,
RTSI,Индекс РТС,2015-08-03,852.81,852.81,828.55,834.89,443343075.39,,
RTSI,Индекс РТС,2015-08-04,828.77,843.72,823.93,837.43,446164090.61,,
RTSI,Индекс РТС,2015-08-05,838.06,851.6,833.91,843.9,504340809.3,,
RTSI,Индекс РТС,2015-08-06,839.76,840.25,818.97,820.43,492037104.3,,
RTSI,Индекс РТС,2015-08-07,824.62,835.13,822.95,832.47,365858246.08,,
RTSI,Индекс РТС,2015-08-10,832.55,848.08,817.63,848.08,403394769.68,,
RTSI,Индекс РТС,2015-08-11,850.15,859.82,829.08,830.33,486289939.73,,
RTSI,Индекс РТС,2015-08-12,829.99,832.18,813.39,831.57,434421812.9,,
RTSI,Индекс РТС,2015-08-13,833.88,843.25,819.24,828.93,401512250.01,,
RTSI,Индекс РТС,2015-08-14,828.31,838.21,824.32,835.17,398315254.69,,
RTSI,Индекс РТС,2015-08-17,831.5,831.5,816.49,825.12,394669024.78,,
RTSI,Индекс РТС,2015-08-18,824.17,824.17,807.71,809.64,342663379.25,,
RTSI,Индекс РТС,2015-08-19,809.08,817.88,791.58,794.19,411059175.11,,
